"","df_rent.Response_X","df_rent.Response_Y","df_rent.FarePerSquare","df_rent.cata"
"2491",121.530491,25.042334,1212.121212,"high"
"2492",121.548478,25.047618,15879.62963,"high"
"2493",121.595048,25.052483,1550,"low"
"2494",121.528652,25.024416,8000,"high"
"2495",121.552018,25.038594,5500,"high"
"2496",121.515671,25.033582,4666.666667,"high"
"2497",121.549185,25.031523,1477.66323,"high"
"2498",121.552583,25.031251,6500,"high"
"2499",121.547798,25.024482,2592.592593,"high"
"2500",121.537372,25.056105,3333.333333,"high"
"2501",121.522373,25.052663,2600,"high"
"2502",121.551899,25.044223,6000,"high"
"2503",121.544268,25.048715,2000,"low"
"2504",121.528752,25.016064,2533.333333,"high"
"2505",121.544882,25.038231,7428.571429,"high"
"2506",121.528652,25.024416,4285.714286,"high"
"2507",121.521814,25.052535,11428.57143,"low"
"2508",121.537948,25.051784,2400,"high"
"2509",121.565242,25.041292,2400,"high"
"2510",121.54433,25.033559,3600,"high"
"2511",121.522919,25.05203,1875,"high"
"2512",121.546008,25.044847,6533.333333,"high"
"2513",121.544882,25.038231,6750,"high"
"2514",121.548478,25.047618,3571.428571,"high"
"2515",121.532591,25.032891,2375,"high"
"2516",121.521164,25.029148,7491.818182,"high"
"2517",121.536039,25.025688,1379.310345,"high"
"2518",121.55643,25.058239,2700,"low"
"2519",121.552495,25.052508,1650,"low"
"2520",121.533131,25.045912,1700,"high"
"2521",121.532475,25.043796,1000,"high"
"2522",121.546008,25.044847,2666.666667,"high"
"2523",121.550205,25.03291,1503.267974,"high"
"2524",121.533477,25.038445,1617.647059,"high"
"2525",121.565922,24.988555,1739.130435,"medium"
"2526",121.510995,25.04667,1860.465116,"high"
"2527",121.56866,24.98858,1590.909091,"medium"
"2528",121.515486,25.02969,1263.157895,"high"
"2529",121.568165,25.045872,3125,"high"
"2530",121.524886,25.086462,1886.792453,"low"
"2531",121.525764,25.086654,6666.666667,"low"
"2532",121.507974,25.044561,3166.666667,"low"
"2533",121.544131,25.047256,6000,"high"
"2534",121.533131,25.045912,2142.857143,"high"
"2535",121.568165,25.045872,5000,"high"
"2536",121.511712,25.046306,2500,"high"
"2537",121.531862,25.028891,5600,"high"
"2538",121.568165,25.045872,2750,"high"
"2539",121.53285,25.015886,2016.129032,"medium"
"2540",121.497519,25.036196,4883.72093,"low"
"2541",121.526567,25.10302,3191.489362,"low"
"2542",121.568704,25.04465,1951.219512,"high"
"2543",121.612784,25.068946,5223.880597,"medium"
"2544",121.524659,25.023391,2000,"high"
"2545",121.533245,25.04458,1000,"high"
"2546",121.522052,25.036829,2000,"high"
"2547",121.521814,25.052535,4642.857143,"low"
"2548",121.579443,25.079019,1585.365854,"medium"
"2549",121.513098,25.080335,2222.222222,"low"
"2550",121.539351,25.000381,4111.111111,"medium"
"2551",121.528159,25.012214,1580.645161,"high"
"2552",121.59081,25.08092,1293.800539,"medium"
"2553",121.514099,25.054675,500,"low"
"2554",121.527273,25.104214,2777.777778,"low"
"2555",121.525764,25.086654,5000,"low"
"2556",121.565242,25.041292,11000,"high"
"2557",121.537372,25.056105,2400,"high"
"2558",121.558091,25.05132,4400,"low"
"2559",121.54399,25.041391,5200,"high"
"2560",121.522293,25.068322,1285.714286,"low"
"2561",121.538855,25.078913,5000,"high"
"2562",121.531493,25.025918,1800,"high"
"2563",121.559719,25.031618,1875,"high"
"2564",121.544098,25.031413,2400,"high"
"2565",121.519124,25.053591,4000,"low"
"2566",121.552583,25.031251,4000,"high"
"2567",121.546008,25.044847,8333.333333,"high"
"2568",121.544268,25.048715,1666.666667,"high"
"2569",121.524659,25.023391,4500,"high"
"2570",121.553298,25.047912,3500,"high"
"2571",121.519978,25.029723,4000,"high"
"2572",121.546788,25.024254,1714.285714,"high"
"2573",121.544127,25.033562,3500,"high"
"2574",121.529934,25.05022,2166.666667,"high"
"2575",121.546008,25.044847,2400,"high"
"2576",121.546008,25.044847,5666.666667,"high"
"2577",121.544882,25.038231,2666.666667,"high"
"2578",121.565242,25.041292,3933.333333,"high"
"2579",121.54399,25.041391,6533.333333,"high"
"2580",121.51466,25.045232,6132.075472,"high"
"2581",121.568704,25.04465,2538.461538,"high"
"2582",121.549328,25.047842,2700,"low"
"2583",121.53285,25.015886,6666.666667,"high"
"2584",121.507953,25.042645,5000,"low"
"2585",121.558091,25.05132,5000,"low"
"2586",121.532475,25.043796,15000,"high"
"2587",121.536729,25.046543,2250,"high"
"2588",121.550678,25.039158,5111.111111,"high"
"2589",121.555905,25.000134,8500,"medium"
"2590",121.53338,25.042029,6000,"high"
"2591",121.548254,25.036737,2500,"high"
"2592",121.559289,25.032233,4000,"high"
"2593",121.536039,25.025688,1384.615385,"high"
"2594",121.521814,25.052535,6800,"high"
"2595",121.559289,25.032233,5000,"high"
"2596",121.526324,25.041449,1132.075472,"high"
"2597",121.554355,25.031859,3666.666667,"high"
"2598",121.523221,25.026833,4000,"high"
"2599",121.557644,25.047772,3000,"high"
"2600",121.5501,25.057935,8333.333333,"low"
"2601",121.543792,25.032595,4500,"high"
"2602",121.521814,25.052535,3750,"high"
"2603",121.505962,25.046706,4250,"low"
"2604",121.526521,25.118856,1292.134831,"low"
"2605",121.55454,25.039345,4250,"high"
"2606",121.537948,25.051784,3000,"high"
"2607",121.550678,25.039158,5500,"high"
"2608",121.54399,25.041391,4900,"high"
"2609",121.571582,25.050308,2400,"low"
"2610",121.515671,25.033582,2600,"high"
"2611",121.565242,25.041292,3076.923077,"high"
"2612",121.546008,25.044847,3076.923077,"high"
"2613",121.544131,25.047256,5000,"high"
"2614",121.543792,25.032595,4000,"high"
"2615",121.544131,25.047256,5400,"high"
"2616",121.523221,25.026833,3409.090909,"high"
"2617",121.54399,25.041391,1333.333333,"high"
"2618",121.514276,25.046205,2000,"high"
"2619",121.537372,25.056105,2600,"low"
"2620",121.561134,25.030699,3250,"high"
"2621",121.561134,25.030699,2666.666667,"high"
"2622",121.548478,25.047618,5000,"high"
"2623",121.548478,25.047618,1714.285714,"high"
"2624",121.554355,25.031859,5764.705882,"high"
"2625",121.577392,25.047274,1857.142857,"high"
"2626",121.554355,25.031859,4166.666667,"high"
"2627",121.554355,25.031859,3750,"high"
"2628",121.544127,25.033562,6000,"high"
"2629",121.552583,25.031251,4000,"high"
"2630",121.544127,25.033562,3000,"high"
"2631",121.54399,25.041391,8800,"high"
"2632",121.559289,25.032233,2125,"high"
"2633",121.544127,25.033562,2000,"high"
"2634",121.544131,25.047256,6500,"high"
"2635",121.544131,25.047256,6000,"low"
"2636",121.556862,25.043112,4166.666667,"high"
"2637",121.570065,25.050049,4400,"high"
"2638",121.533096,25.03379,4166.666667,"high"
"2639",121.544131,25.047256,2875,"high"
"2640",121.557644,25.047772,3750,"high"
"2641",121.521814,25.052535,4800,"high"
"2642",121.544131,25.047256,4000,"high"
"2643",121.548478,25.047618,2500,"high"
"2644",121.544882,25.038231,6500,"high"
"2645",121.524659,25.023391,2571.428571,"high"
"2646",121.551437,25.042759,5000,"high"
"2647",121.565242,25.041292,5000,"high"
"2648",121.552872,25.040578,6500,"high"
"2649",121.550701,25.041756,4000,"high"
"2650",121.552583,25.031251,3529.411765,"high"
"2651",121.577361,25.039722,2320,"high"
"2652",121.546008,25.044847,7200,"high"
"2653",121.554355,25.031859,6250,"high"
"2654",121.529165,25.05787,1875,"high"
"2655",121.56469,25.029048,2518.518519,"high"
"2656",121.550928,25.051424,3000,"low"
"2657",121.521814,25.052535,9000,"low"
"2658",121.577392,25.047274,2000,"low"
"2659",121.577392,25.047274,1833.333333,"high"
"2660",121.554355,25.031859,8000,"high"
"2661",121.528773,25.024313,6250,"high"
"2662",121.524658,25.035516,3684.210526,"high"
"2663",121.528652,25.024416,4533.333333,"high"
"2664",121.566401,25.043553,1933.333333,"high"
"2665",121.528652,25.024416,3947.368421,"high"
"2666",121.554355,25.031859,5000,"high"
"2667",121.544882,25.038231,3920,"high"
"2668",121.558091,25.05132,3571.428571,"low"
"2669",121.54399,25.041391,1441.176471,"high"
"2670",121.577392,25.047274,2166.666667,"low"
"2671",121.553298,25.047912,4800,"high"
"2672",121.55801,25.048635,807.6923077,"low"
"2673",121.54399,25.041391,7200,"high"
"2674",121.561134,25.030699,3200,"high"
"2675",121.550928,25.051424,4000,"low"
"2676",121.577361,25.039722,2058.823529,"high"
"2677",121.544131,25.047256,3166.666667,"high"
"2678",121.524659,25.023391,3750,"high"
"2679",121.534659,25.049634,4250,"high"
"2680",121.544131,25.047256,3000,"high"
"2681",121.530307,25.048402,4083.333333,"high"
"2682",121.546008,25.044847,6533.333333,"high"
"2683",121.550678,25.039158,5000,"high"
"2684",121.52359,25.054858,4000,"high"
"2685",121.544882,25.038231,3666.666667,"high"
"2686",121.553298,25.047912,1428.571429,"high"
"2687",121.54399,25.041391,3200,"high"
"2688",121.529727,25.033236,7000,"high"
"2689",121.53285,25.015886,5714.285714,"high"
"2690",121.519521,25.032073,3529.411765,"high"
"2691",121.552872,25.040578,4500,"high"
"2692",121.547798,25.024482,2500,"high"
"2693",121.52359,25.054858,3200,"high"
"2694",121.53285,25.015886,6000,"high"
"2695",121.528752,25.016064,6000,"high"
"2696",121.523931,25.060435,4285.714286,"high"
"2697",121.561134,25.030699,3666.666667,"high"
"2698",121.521814,25.052535,8166.666667,"low"
"2699",121.523931,25.060435,4400,"high"
"2700",121.513491,25.042408,3750,"high"
"2701",121.577392,25.047274,2400,"high"
"2702",121.59081,25.08092,944.8818898,"medium"
"2703",121.544882,25.038231,5500,"high"
"2704",121.544127,25.033562,2400,"high"
"2705",121.548359,25.051549,1183.431953,"low"
"2706",121.552583,25.031251,2346.938776,"high"
"2707",121.529727,25.033236,4888.888889,"high"
"2708",121.561134,25.030699,2833.333333,"high"
"2709",121.518632,25.063606,2095.238095,"low"
"2710",121.543792,25.032595,5333.333333,"high"
"2711",121.513383,25.046698,944.8818898,"high"
"2712",121.569086,25.038251,1594.202899,"high"
"2713",121.548478,25.047618,5500,"high"
"2714",121.533,25.017448,3947.368421,"high"
"2715",121.54399,25.041391,5769.230769,"high"
